p1,p2,ibd1
AMJI031335,AMHA1708,0.426
AMJI031335,AMHA4853,0
AMJI031335,AMHA4854,0.665
AMJI031335,AMHA4855,0.043
AMJI031335,AMHA4856,0
AMJI031335,AMHA4857,0.33
AMJI031335,TGSH4238,0.187
AMJI031335,AMHA485,0.187
AMJI031335,TGSH4239,0.665
AMJI031335,TGSH4240,0
AMJI031335,TGSH4241,0
AMJI031335,TGSH4242,0.139
AMJI031335,TGSH4243,0.33
AMJI031335,TGSH4244,0.043
AMJI031335,TGSH4245,0
AMJI031335,TGSH4246,0.043
AMJI031335,TGSH4247,0.522
AMJI031335,TGSH4248,0
AMJI031335,TGSH4249,0.091
AMJI031335,TGSH4250,0.33
AMJI031335,TGSH4251,0.187
AMJI031335,TGSH4252,0.043
AMJI031335,TGSH4253,0.33
AMJI031335,TGSH4254,0.569
AMJI031335,TGSH4255,0.139
AMJI031335,TGSH4256,0.569
AMJI031335,TGSH4257,0.617
AMJI031335,TGSH4258,0.235
AMJI031335,SILR5500,0.569
AMJI031335,SILR5501,0.569
AMJI031335,SILR5502,0.426
AMJI031335,SILR5503,0.522
AMJI031335,SILR5504,0.33
AMJI031335,SILR5505,0.522
AMJI031335,SILR5506,0.187
AMJI031335,SILR5507,0.33
AMJI031335,SILR5508,0
AMJI031335,SILR5509,0
AMJI031335,SILR5510,0.522
AMJI031335,SILR5511,0.091
AMJI031335,SILR5512,0
AMJI031335,SILR5513,0.282
AMJI031335,SILR5514,0.665
AMJI031335,SILR5515,0
AMJI031335,SILR5516,0.378
AMJI031335,SILR5517,0.091
AMJI031335,SILR5518,0.522
AMJI031335,SILR5519,0.378
AMJI031335,SILR5520,0.665
AMJI031335,SILR5521,0.665
AMJI031335,Phem12,0.569
AMJI031335,Phem13,0.474
AMJI031335,Phem14,0.426
AMJI031335,Phem15,0.713
AMJI031335,DILE6074,0.091
AMJI031335,DILE6076,0.713
AMJI031335,DILE6076,0.713
AMJI031335,DILE6078,0.474
AMJI031335,DILE6079,0
AMJI031335,DILE6080,0
AMJI031335,DILE6081,0.378
AMJI031335,DILE6082,0.378
AMJI031335,DILE6083,0.474
AMJI031335,DILE6084,0.522
AMJI031335,DILE6085,0
AMJI031335,DILE6086,0.617
AMJI031335,DILE6087,0.474
AMJI031335,DILE6088,0
AMJI031335,DILE6089,0
AMJI031335,DILE6090,0
AMJI031335,DILE6091,0.33
AMJI031335,DILE6092,0.282
AMJI031335,DILE6093,0
AMJI031335,DILE6094,0.378
AMJI031335,DILE6095,0.522
AMJI031335,DILE6096,0
AMJI031335,DILE6097,0.282
AMJI031335,DILE6098,0.282
AMJI031335,DILE6099,0.33
AMJI031335,DILE6071,0.282
AMJI031335,DILE6072,0.282
AMJI031335,DILE6073,0
AMJI031335,AMWO031582,0
AMJI031335,AMWO031583,0
AMJI031335,AMWO031584,0
AMJI031335,AMWO031585,0.187
AMJI031335,AMWO031586,0.043
AMJI031335,AMWO031587,0.139
AMJI031335,DILE6100,0
AMJI031335,GAAB2301,0.139
AMJI031335,GAAB2302,0
AMJI031335,GAAB2303,0.043
AMJI031335,GAAB2304,0
AMJI031335,GAAB2305,0.187
AMJI031335,GAAB2306,0
AMJI031335,GAAB2307,0.282
AMJI031335,GAAB2308,0
AMJI031335,GAAB2309,0
AMJI031335,GAAB2310,0
AMJI031335,GAAB2311,0.139
AMJI031335,GAAB2312,0
AMJI031335,SNDI071886,0
AMJI031335,SNDI071887,0.569
AMJI031335,SNDI071888,0.33
AMJI031335,SNDI071889,0
AMJI031335,SNDI071891,0.378
AMJI031335,SNDI071892,0.378
AMJI031335,SNDI071893,0.378
AMJI031335,SNDI071894,0.33
AMJI031335,SNDI071895,0.378
AMJI031335,SNDI071896,0.569
AMJI031335,SNDI071897,0.522
AMJI031335,SNDI071898,0.569
AMJI031335,SNDI071899,0.426
AMJI031335,SNDI071900,0.569
AMJI031335,SNDI071901,0.282
AMJI031335,SNDI071902,0.522
AMJI031335,SNDI071903,0.474
AMJI031335,SNDI071904,0.043
AMJI031335,SNDI071905,0.617
AMJI031335,SNDI071906,0.761
AMJI031335,SNDI071907,0.33
AMJI031335,SNDI071908,0.522
AMJI031335,SNDI071909,0.426
AMJI031335,SNDI071910,0.617
AMJI031335,TGYE3689,0.665
AMJI031335,TGYE3690,0
AMJI031335,TGYE3691,0.235
AMJI031335,TGYE3692,0
AMJI031335,TGYE3693,0.474
AMJI031335,TGYE3694,0.33
AMJI031335,TGYE3695,0.474
AMJI031335,TGYE3696,0.665
AMJI031335,TGYE3697,0.809
AMJI031335,TGYE3698,0.713
AMJI031335,TGYE3699,0.474
AMJI031335,TGYE3700,0
AMJI031335,TGYE3701,0.426
AMJI031335,TGYE3702,0.522
AMJI031335,TGYE3703,0
AMJI031335,TGYE3704,0.378
AMJI031335,TGYE3705,0.235
AMJI031335,TGYE3706,0.235
AMJI031335,TGYE3707,0.187
AMJI031335,TGYE3708,0.378
AMJI031335,TGYE3709,0.569
AMJI031335,TGYE3710,0
AMJI031335,Phem8,0.33
AMJI031335,Phem9,0.426
AMJI031335,Phem10,0.474
AMJI031335,Phem11,0.091
AMJI031335,SEBI1501,0.426
AMJI031335,SEBI1502,0.809
AMJI031335,SEBI1503,0.522
AMJI031335,SEBI1504,0.426
AMJI031335,SEBI1505,0
AMJI031335,SEBI1506,0.33
AMJI031335,SEBI1507,0.474
AMJI031335,SEBI1508,0.378
AMJI031335,SEBI1509,0.282
AMJI031335,SEBI1510,0.426
AMJI031335,SEBI1511,0.235
AMJI031335,SEBI1512,0.474
AMJI031335,SEBI1513,0.522
AMJI031335,SEBI1514,0.139
AMJI031335,SEBI1515,0.569
AMJI031335,SEBI1516,0.713
AMJI031335,SEBI1517,0
AMJI031335,SEBI1518,0.282
AMJI031335,SEBI1519,0
AMJI031335,SEBI1520,0.426
AMJI031335,SEBI1521,0.761
AMJI031335,SEBI1522,0
AMJI031335,SEBI1523,0.33
AMJI031335,SEBI1524,0.522
AMJI031335,SEBI1525,0.665
AMJI031335,SEBI1526,0.474
AMJI031335,SEBI1527,0.426
AMJI031335,SEBI1528,0
AMJI031335,SEBI1529,0.665
AMJI031335,SEBI1530,0.378
AMJI031335,SEBI1531,0.713
AMJI031335,SEBI1532,0.761
AMJI031335,SEBI1533,0.522
AMJI031335,SEBI1534,0.474
AMJI031335,SEBI1535,0.522
AMJI031335,SEBI1536,0.187
AMJI031335,SEBI1537,0.522
AMJI031335,SEBI1538,0.617
AMJI031335,SEBI1539,0.235
AMJI031335,SEBI1540,0.378
AMJI031335,SEBI1541,0.761
AMJI031335,SEBI1542,0.665
AMJI031335,SEBI1543,0.33
AMJI031335,SEBI1544,0.617
AMJI031335,SEBI1545,0.809
AMJI031335,SEBI1546,0.282
AMJI031335,SEBI1547,0.378
AMJI031335,SEBI1548,0.569
AMJI031335,SEBI1549,0.617
AMJI031335,SEBI1550,0.474
AMJI031335,SEBI1551,0.282
AMJI031335,SEBI1552,0.617
AMJI031335,SEBI1553,0.378
AMJI031335,SEBI1554,0.235
AMJI031335,SEBI1555,0.282
AMJI031335,SEBI1556,0
AMJI031335,SEBI1557,0.33
AMJI031335,SEBI1558,0.139
AMJI031335,SEBI1559,0.474
AMJI031335,SEBI1560,0.569
AMJI031335,SEBI1561,0.378
AMJI031335,SEBI1562,0
AMJI031335,SEBI1563,0
AMJI031335,SEBI1564,0.617
AMJI031335,SEBI1565,0.282
AMJI031335,SEBI1566,0.522
AMJI031335,SEBI1567,0.187
AMJI031335,SEBI1568,0.522
AMJI031335,SEBI1569,0.33
AMJI031335,SEBI1570,0.043
AMJI031335,SEBI1571,0.235
AMJI031335,SEBI1572,0.665
AMJI031335,SEBI1573,0.091
AMJI031335,SEBI1574,0.474
AMJI031335,SEBI1575,0.569
AMJI031335,SEBI1576,0
AMJI031335,SEBI1577,0.522
AMJI031335,SEBI1578,0
AMJI031335,SEBI1579,0.33
AMJI031335,SEBI1580,0.522
AMJI031335,SEBI1581,0.665
AMJI031335,SEBI1582,0.426
AMJI031335,SEBI1583,0.569
AMJI031335,SEBI1584,0.474
AMJI031335,SEBI1585,0.187
AMJI031335,SEBI1586,0.33
AMJI031335,SEBI1587,0.809
AMJI031335,SEBI1588,0
AMJI031335,SEBI1589,0.617
AMJI031335,SEBI1590,0.713
AMJI031335,SEBI1591,0.33
AMJI031335,SEBI1592,0.426
AMJI031335,Phem4,0.378
AMJI031335,Phem5,0.187
AMJI031335,Phem6,0.091
AMJI031335,Phem7,0.474
AMJI031335,AMAN030929,0.282
AMJI031335,AMAN030930,0
AMJI031335,AMAN030931,0
AMJI031335,AMAN030932,0.378
AMJI031335,AMAN030933,0.426
AMJI031335,AMAN030934,0.235
AMJI031335,AMAN030935,0
AMJI031335,AMAN030936,0.569
AMJI031335,AMAN030937,0.522
AMJI031335,AMAN030938,0.043
AMJI031335,AMAN030939,0
AMJI031335,AMAN030940,0.139
AMJI031335,AMAN030941,0
AMJI031335,AMAN030942,0
AMJI031335,AMAN030943,0.187
AMJI031335,AMAN030944,0.617
AMJI031335,AMAN030945,0.235
AMJI031335,AMAN030946,0.617
AMJI031335,AMAN030947,0.569
AMJI031335,AMAN030948,0.139
AMJI031335,AMAN030949,0.139
AMJI031335,AMAN030950,0.187
AMJI031335,AMAN030951,0.139
AMJI031335,AMAN030952,0.139
AMJI031335,AMAN030953,0.282
AMJI031335,AMAN030954,0
AMJI031335,AMAN030955,0
AMJI031335,AMAN030956,0.378
AMJI031335,AMAN030957,0.426
AMJI031335,AMAN030958,0.426
AMJI031335,AMAN030959,0
AMJI031335,AMAN030960,0
AMJI031335,AMAN030961,0.378
AMJI031335,AMAN030962,0
AMJI031335,AMAN030963,0
AMJI031335,AMAN030964,0.139
AMJI031335,AMAN030965,0
AMJI031335,AMAN030966,0
AMJI031335,AMAN030967,0.33
AMJI031335,AMAN030968,0.235
AMJI031335,AMAN030969,0.235
AMJI031335,AMAN030970,0
AMJI031335,AMAN030971,0
AMJI031335,AMAN030972,0
AMJI031335,AMAN030973,0
AMJI031335,AMAN030974,0
AMJI031335,AMAN030975,0
AMJI031335,AMAN030976,0
AMJI031335,AMAN030977,0
AMJI031335,AMAN030978,0
AMJI031335,AMAN030979,0
AMJI031335,AMAN030980,0
AMJI031335,AMAN030981,0
AMJI031335,AMAN030982,0
AMJI031335,AMAN030983,0
AMJI031335,AMAN030984,0.139
AMJI031335,AMAN030985,0.091
AMJI031335,AMAN030986,0.139
AMJI031335,AMAN030987,0.139
AMJI031335,AMAN030988,0.139
AMJI031335,AMAN030989,0.139
AMJI031335,AMAN030990,0.139
AMJI031335,AMAN030991,0.139
AMJI031335,AMAN030992,0.139
AMJI031335,AMAN030993,0.139
AMJI031335,AMAN030994,0.043
AMJI031335,AMAN030995,0
AMJI031335,AMAN030996,0.043
AMJI031335,AMAN030997,0.043
AMJI031335,AMAN030998,0
AMJI031335,AMAN030999,0.043
AMJI031335,AMAN031000,0.043
AMJI031335,AMAN031001,0.139
AMJI031335,AMAN031002,0.187
AMJI031335,AMAN031003,0.139
AMJI031335,AMAN031004,0.139
AMJI031335,AMAN031005,0.139
AMJI031335,AMAN031006,0
AMJI031335,AMAN031007,0.139
AMJI031335,AMAN031008,0.139
AMJI031335,AMAN031009,0.139
AMJI031335,AMAN031010,0.139
AMJI031335,AMAN031011,0.139
AMJI031335,AMAN031012,0.091
AMJI031335,AMAN031013,0.139
AMJI031335,AMAN031014,0.139
AMJI031335,AMAN031015,0.139
AMJI031335,AMAN031016,0.139
AMJI031335,AMAN031017,0
AMJI031335,AMAN031018,0
AMJI031335,AMAN031019,0
AMJI031335,AMAN031020,0.043
AMJI031335,Phem1,0.235
AMJI031335,Phem2,0.713
AMJI031335,Phem3,0.569
AMJI031336,AMJI031337,0.187
AMJI031336,AMJI031338,0.235
AMJI031336,AMJI031339,0.378
AMJI031336,AMJI031340,0.187
AMJI031336,AMJI031341,0.569
AMJI031336,AMJI031342,0.282
AMJI031336,AMJI031343,0.378
AMJI031336,AMJI031344,0.282
AMJI031336,AFWO3422,0
AMJI031336,AFWO3423,0.282
AMJI031336,AFWO3424,0
AMJI031336,AFWO3425,0
AMJI031336,AFWO3426,0.282
AMJI031336,AFWO3427,0.187
AMJI031336,AFWO3428,0.139
AMJI031336,AFWO3429,0.187
AMJI031336,AFWO3430,0.043
AMJI031336,AFWO3431,0.282
AMJI031336,AFWO3432,0
AMJI031336,AFWO3433,0
AMJI031336,AFWO3434,0.235
AMJI031336,AFWO3435,0.139
AMJI031336,AFWO3436,0.282
AMJI031336,AFWO3437,0
AMJI031336,AFWO3438,0.043
AMJI031336,AFWO3439,0.187
AMJI031336,AFWO3440,0.139
AMJI031336,AFWO3441,0.187
AMJI031336,AFWO3442,0.187
AMJI031336,AFWO3443,0.187
AMJI031336,AFWO3444,0.043
AMJI031336,AMHA1701,0
AMJI031336,AMHA1702,0.235
AMJI031336,AMHA1703,0.139
AMJI031336,AMHA1704,0
AMJI031336,AMHA1705,0
AMJI031336,AMHA1706,0.235
AMJI031336,AMHA1707,0.043
AMJI031336,AMHA1708,0.187
AMJI031336,AMHA4853,0.33
AMJI031336,AMHA4854,0.043
AMJI031336,AMHA4855,0.187
AMJI031336,AMHA4856,0.187
AMJI031336,AMHA4857,0.187
AMJI031336,TGSH4238,0
AMJI031336,AMHA485,0.33
AMJI031336,TGSH4239,0.139
AMJI031336,TGSH4240,0.235
AMJI031336,TGSH4241,0
AMJI031336,TGSH4242,0.091
AMJI031336,TGSH4243,0.569
AMJI031336,TGSH4244,0.378
AMJI031336,TGSH4245,0.187
AMJI031336,TGSH4246,0
AMJI031336,TGSH4247,0.091
AMJI031336,TGSH4248,0.139
AMJI031336,TGSH4249,0.522
AMJI031336,TGSH4250,0.091
AMJI031336,TGSH4251,0.426
AMJI031336,TGSH4252,0.474
AMJI031336,TGSH4253,0.187
AMJI031336,TGSH4254,0.043
AMJI031336,TGSH4255,0.187
AMJI031336,TGSH4256,0.043
AMJI031336,TGSH4257,0.187
AMJI031336,TGSH4258,0.378
AMJI031336,SILR5500,0.043
AMJI031336,SILR5501,0.043
AMJI031336,SILR5502,0
AMJI031336,SILR5503,0
AMJI031336,SILR5504,0
AMJI031336,SILR5505,0
AMJI031336,SILR5506,0
AMJI031336,SILR5507,0
AMJI031336,SILR5508,0
AMJI031336,SILR5509,0
AMJI031336,SILR5510,0
AMJI031336,SILR5511,0
AMJI031336,SILR5512,0
AMJI031336,SILR5513,0.33
AMJI031336,SILR5514,0
AMJI031336,SILR5515,0
AMJI031336,SILR5516,0
AMJI031336,SILR5517,0.139
AMJI031336,SILR5518,0
AMJI031336,SILR5519,0.043
AMJI031336,SILR5520,0
AMJI031336,SILR5521,0
AMJI031336,Phem12,0.426
AMJI031336,Phem13,0
AMJI031336,Phem14,0.091
AMJI031336,Phem15,0.282
AMJI031336,DILE6074,0.139
AMJI031336,DILE6076,0.187
AMJI031336,DILE6076,0.187
AMJI031336,DILE6078,0.33
AMJI031336,DILE6079,0
AMJI031336,DILE6080,0
AMJI031336,DILE6081,0.139
AMJI031336,DILE6082,0.139
AMJI031336,DILE6083,0
AMJI031336,DILE6084,0
AMJI031336,DILE6085,0.33
AMJI031336,DILE6086,0
AMJI031336,DILE6087,0.139
AMJI031336,DILE6088,0
AMJI031336,DILE6089,0
AMJI031336,DILE6090,0.426
AMJI031336,DILE6091,0.187
AMJI031336,DILE6092,0.043
AMJI031336,DILE6093,0.569
AMJI031336,DILE6094,0.235
AMJI031336,DILE6095,0.091
AMJI031336,DILE6096,0
AMJI031336,DILE6097,0
AMJI031336,DILE6098,0
AMJI031336,DILE6099,0.091
AMJI031336,DILE6071,0.139
AMJI031336,DILE6072,0.139
AMJI031336,DILE6073,0
AMJI031336,AMWO031582,0
AMJI031336,AMWO031583,0.043
AMJI031336,AMWO031584,0.33
AMJI031336,AMWO031585,0.139
AMJI031336,AMWO031586,0.282
AMJI031336,AMWO031587,0.091
AMJI031336,DILE6100,0
AMJI031336,GAAB2301,0.378
AMJI031336,GAAB2302,0.378
AMJI031336,GAAB2303,0.091
AMJI031336,GAAB2304,0.043
AMJI031336,GAAB2305,0.522
AMJI031336,GAAB2306,0.282
AMJI031336,GAAB2307,0.33
AMJI031336,GAAB2308,0.33
AMJI031336,GAAB2309,0.33
AMJI031336,GAAB2310,0
AMJI031336,GAAB2311,0
AMJI031336,GAAB2312,0.426
AMJI031336,SNDI071886,0
AMJI031336,SNDI071887,0.139
AMJI031336,SNDI071888,0.378
AMJI031336,SNDI071889,0.33
AMJI031336,SNDI071891,0.043
AMJI031336,SNDI071892,0.043
AMJI031336,SNDI071893,0.235
AMJI031336,SNDI071894,0.091
AMJI031336,SNDI071895,0.043
AMJI031336,SNDI071896,0.139
AMJI031336,SNDI071897,0.282
AMJI031336,SNDI071898,0.043
AMJI031336,SNDI071899,0.091
AMJI031336,SNDI071900,0.043
AMJI031336,SNDI071901,0.33
AMJI031336,SNDI071902,0
AMJI031336,SNDI071903,0.426
AMJI031336,SNDI071904,0
AMJI031336,SNDI071905,0.091
AMJI031336,SNDI071906,0.043
AMJI031336,SNDI071907,0
AMJI031336,SNDI071908,0.091
AMJI031336,SNDI071909,0
AMJI031336,SNDI071910,0.091
AMJI031336,TGYE3689,0.139
AMJI031336,TGYE3690,0.187
AMJI031336,TGYE3691,0.474
AMJI031336,TGYE3692,0.282
AMJI031336,TGYE3693,0.139
AMJI031336,TGYE3694,0.378
AMJI031336,TGYE3695,0.139
AMJI031336,TGYE3696,0.043
AMJI031336,TGYE3697,0
AMJI031336,TGYE3698,0.187
AMJI031336,TGYE3699,0.235
AMJI031336,TGYE3700,0.474
AMJI031336,TGYE3701,0.187
AMJI031336,TGYE3702,0.282
AMJI031336,TGYE3703,0.091
AMJI031336,TGYE3704,0.235
AMJI031336,TGYE3705,0.378
AMJI031336,TGYE3706,0.378
AMJI031336,TGYE3707,0.33
AMJI031336,TGYE3708,0.522
AMJI031336,TGYE3709,0.33
AMJI031336,TGYE3710,0
AMJI031336,Phem8,0.187
AMJI031336,Phem9,0.091
AMJI031336,Phem10,0
AMJI031336,Phem11,0.043
AMJI031336,SEBI1501,0
AMJI031336,SEBI1502,0.091
AMJI031336,SEBI1503,0
AMJI031336,SEBI1504,0
AMJI031336,SEBI1505,0
AMJI031336,SEBI1506,0.474
AMJI031336,SEBI1507,0.33
AMJI031336,SEBI1508,0
AMJI031336,SEBI1509,0
AMJI031336,SEBI1510,0
AMJI031336,SEBI1511,0.091
AMJI031336,SEBI1512,0
AMJI031336,SEBI1513,0.091
AMJI031336,SEBI1514,0.282
AMJI031336,SEBI1515,0
AMJI031336,SEBI1516,0.187
AMJI031336,SEBI1517,0
AMJI031336,SEBI1518,0
AMJI031336,SEBI1519,0
AMJI031336,SEBI1520,0
AMJI031336,SEBI1521,0.235
AMJI031336,SEBI1522,0.187
AMJI031336,SEBI1523,0.091
AMJI031336,SEBI1524,0
AMJI031336,SEBI1525,0
AMJI031336,SEBI1526,0.235
AMJI031336,SEBI1527,0
AMJI031336,SEBI1528,0.282
AMJI031336,SEBI1529,0
AMJI031336,SEBI1530,0.522
AMJI031336,SEBI1531,0
AMJI031336,SEBI1532,0.043
AMJI031336,SEBI1533,0.091
AMJI031336,SEBI1534,0.235
AMJI031336,SEBI1535,0
AMJI031336,SEBI1536,0.522
AMJI031336,SEBI1537,0.091
AMJI031336,SEBI1538,0
AMJI031336,SEBI1539,0.091
AMJI031336,SEBI1540,0.235
AMJI031336,SEBI1541,0.33
AMJI031336,SEBI1542,0
AMJI031336,SEBI1543,0.091
AMJI031336,SEBI1544,0
AMJI031336,SEBI1545,0.091
AMJI031336,SEBI1546,0
AMJI031336,SEBI1547,0.043
AMJI031336,SEBI1548,0.043
AMJI031336,SEBI1549,0.091
AMJI031336,SEBI1550,0.043
AMJI031336,SEBI1551,0
AMJI031336,SEBI1552,0
AMJI031336,SEBI1553,0.043
AMJI031336,SEBI1554,0.282
AMJI031336,SEBI1555,0.043
AMJI031336,SEBI1556,0.33
AMJI031336,SEBI1557,0
AMJI031336,SEBI1558,0
AMJI031336,SEBI1559,0
AMJI031336,SEBI1560,0.043
AMJI031336,SEBI1561,0.139
AMJI031336,SEBI1562,0
AMJI031336,SEBI1563,0
AMJI031336,SEBI1564,0.091
AMJI031336,SEBI1565,0
AMJI031336,SEBI1566,0.187
AMJI031336,SEBI1567,0
AMJI031336,SEBI1568,0.091
AMJI031336,SEBI1569,0.187
AMJI031336,SEBI1570,0
AMJI031336,SEBI1571,0.282
AMJI031336,SEBI1572,0.139
AMJI031336,SEBI1573,0.426
AMJI031336,SEBI1574,0.043
AMJI031336,SEBI1575,0.043
AMJI031336,SEBI1576,0
AMJI031336,SEBI1577,0
AMJI031336,SEBI1578,0.378
AMJI031336,SEBI1579,0.091
AMJI031336,SEBI1580,0.091
AMJI031336,SEBI1581,0.139
AMJI031336,SEBI1582,0.187
AMJI031336,SEBI1583,0.139
AMJI031336,SEBI1584,0.426
AMJI031336,SEBI1585,0.043
AMJI031336,SEBI1586,0.091
AMJI031336,SEBI1587,0.282
AMJI031336,SEBI1588,0.426
AMJI031336,SEBI1589,0
AMJI031336,SEBI1590,0.187
AMJI031336,SEBI1591,0.282
AMJI031336,SEBI1592,0
AMJI031336,Phem4,0
AMJI031336,Phem5,0
AMJI031336,Phem6,0.235
AMJI031336,Phem7,0
AMJI031336,AMAN030929,0.617
AMJI031336,AMAN030930,0
AMJI031336,AMAN030931,0
AMJI031336,AMAN030932,0.426
AMJI031336,AMAN030933,0.282
AMJI031336,AMAN030934,0.665
AMJI031336,AMAN030935,0
AMJI031336,AMAN030936,0
AMJI031336,AMAN030937,0.282
AMJI031336,AMAN030938,0.474
AMJI031336,AMAN030939,0.426
AMJI031336,AMAN030940,0.474
AMJI031336,AMAN030941,0.235
AMJI031336,AMAN030942,0.043
AMJI031336,AMAN030943,0.139
AMJI031336,AMAN030944,0
AMJI031336,AMAN030945,0.665
AMJI031336,AMAN030946,0
AMJI031336,AMAN030947,0
AMJI031336,AMAN030948,0
AMJI031336,AMAN030949,0
AMJI031336,AMAN030950,0
AMJI031336,AMAN030951,0
AMJI031336,AMAN030952,0
AMJI031336,AMAN030953,0.235
AMJI031336,AMAN030954,0
AMJI031336,AMAN030955,0
AMJI031336,AMAN030956,0
AMJI031336,AMAN030957,0
AMJI031336,AMAN030958,0
AMJI031336,AMAN030959,0
AMJI031336,AMAN030960,0
AMJI031336,AMAN030961,0.043
AMJI031336,AMAN030962,0
AMJI031336,AMAN030963,0
AMJI031336,AMAN030964,0
AMJI031336,AMAN030965,0
AMJI031336,AMAN030966,0.282
AMJI031336,AMAN030967,0.091
AMJI031336,AMAN030968,0
AMJI031336,AMAN030969,0.282
AMJI031336,AMAN030970,0
AMJI031336,AMAN030971,0.282
AMJI031336,AMAN030972,0
AMJI031336,AMAN030973,0.091
AMJI031336,AMAN030974,0
AMJI031336,AMAN030975,0.091
AMJI031336,AMAN030976,0.282
AMJI031336,AMAN030977,0.043
AMJI031336,AMAN030978,0
AMJI031336,AMAN030979,0
AMJI031336,AMAN030980,0.139
AMJI031336,AMAN030981,0.187
AMJI031336,AMAN030982,0
AMJI031336,AMAN030983,0
AMJI031336,AMAN030984,0
AMJI031336,AMAN030985,0
AMJI031336,AMAN030986,0
AMJI031336,AMAN030987,0
AMJI031336,AMAN030988,0
AMJI031336,AMAN030989,0
AMJI031336,AMAN030990,0
AMJI031336,AMAN030991,0
AMJI031336,AMAN030992,0
AMJI031336,AMAN030993,0
AMJI031336,AMAN030994,0.091
AMJI031336,AMAN030995,0.043
AMJI031336,AMAN030996,0.091
AMJI031336,AMAN030997,0.091
AMJI031336,AMAN030998,0.426
AMJI031336,AMAN030999,0.091
AMJI031336,AMAN031000,0.091
AMJI031336,AMAN031001,0.187
AMJI031336,AMAN031002,0.043
AMJI031336,AMAN031003,0.187
AMJI031336,AMAN031004,0.282
AMJI031336,AMAN031005,0.282
AMJI031336,AMAN031006,0
AMJI031336,AMAN031007,0.282
AMJI031336,AMAN031008,0.282
AMJI031336,AMAN031009,0.282
AMJI031336,AMAN031010,0.282
AMJI031336,AMAN031011,0.282
AMJI031336,AMAN031012,0.235
AMJI031336,AMAN031013,0.282
AMJI031336,AMAN031014,0.282
AMJI031336,AMAN031015,0.282
AMJI031336,AMAN031016,0.282
AMJI031336,AMAN031017,0.665
AMJI031336,AMAN031018,0.522
AMJI031336,AMAN031019,0.426
AMJI031336,AMAN031020,0.378
AMJI031336,Phem1,0.091
AMJI031336,Phem2,0.282
AMJI031336,Phem3,0.043
AMJI031337,AMJI031338,0.187
AMJI031337,AMJI031339,0.713
AMJI031337,AMJI031340,0.043
AMJI031337,AMJI031341,0.426
AMJI031337,AMJI031342,0.617
AMJI031337,AMJI031343,0.235
AMJI031337,AMJI031344,0.426
AMJI031337,AFWO3422,0
AMJI031337,AFWO3423,0.617
AMJI031337,AFWO3424,0
AMJI031337,AFWO3425,0
AMJI031337,AFWO3426,0.522
AMJI031337,AFWO3427,0.713
AMJI031337,AFWO3428,0.665
AMJI031337,AFWO3429,0.713
AMJI031337,AFWO3430,0.761
AMJI031337,AFWO3431,0.617
AMJI031337,AFWO3432,0
AMJI031337,AFWO3433,0.713
AMJI031337,AFWO3434,0.474
AMJI031337,AFWO3435,0.091
AMJI031337,AFWO3436,0.522
AMJI031337,AFWO3437,0
AMJI031337,AFWO3438,0.569
AMJI031337,AFWO3439,0.522
AMJI031337,AFWO3440,0.474
AMJI031337,AFWO3441,0.522
AMJI031337,AFWO3442,0.522
AMJI031337,AFWO3443,0.522
AMJI031337,AFWO3444,0.378
AMJI031337,AMHA1701,0
AMJI031337,AMHA1702,0.474
AMJI031337,AMHA1703,0.282
AMJI031337,AMHA1704,0
AMJI031337,AMHA1705,0
AMJI031337,AMHA1706,0.187
AMJI031337,AMHA1707,0.378
AMJI031337,AMHA1708,0.33
AMJI031337,AMHA4853,0.282
AMJI031337,AMHA4854,0.091
AMJI031337,AMHA4855,0.043
AMJI031337,AMHA4856,0.139
AMJI031337,AMHA4857,0.33
AMJI031337,TGSH4238,0.187
AMJI031337,AMHA485,0.282
AMJI031337,TGSH4239,0.091
AMJI031337,TGSH4240,0.187
AMJI031337,TGSH4241,0
AMJI031337,TGSH4242,0.33
AMJI031337,TGSH4243,0.33
AMJI031337,TGSH4244,0.426
AMJI031337,TGSH4245,0.426
AMJI031337,TGSH4246,0.522
AMJI031337,TGSH4247,0.522
AMJI031337,TGSH4248,0
AMJI031337,TGSH4249,0.282
AMJI031337,TGSH4250,0.426
AMJI031337,TGSH4251,0.091
AMJI031337,TGSH4252,0.139
AMJI031337,TGSH4253,0.33
AMJI031337,TGSH4254,0
AMJI031337,TGSH4255,0.522
AMJI031337,TGSH4256,0
AMJI031337,TGSH4257,0.235
AMJI031337,TGSH4258,0.33
AMJI031337,SILR5500,0.474
AMJI031337,SILR5501,0.474
AMJI031337,SILR5502,0.426
AMJI031337,SILR5503,0.426
AMJI031337,SILR5504,0.522
AMJI031337,SILR5505,0.426
AMJI031337,SILR5506,0.091
AMJI031337,SILR5507,0.426
AMJI031337,SILR5508,0.043
AMJI031337,SILR5509,0
AMJI031337,SILR5510,0.426
AMJI031337,SILR5511,0.474
AMJI031337,SILR5512,0
AMJI031337,SILR5513,0.091
AMJI031337,SILR5514,0.474
AMJI031337,SILR5515,0
AMJI031337,SILR5516,0.282
AMJI031337,SILR5517,0.474
AMJI031337,SILR5518,0.426
AMJI031337,SILR5519,0.474
AMJI031337,SILR5520,0.474
AMJI031337,SILR5521,0.474
AMJI031337,Phem12,0.569
AMJI031337,Phem13,0.378
AMJI031337,Phem14,0.426
AMJI031337,Phem15,0.522
