"p1","p2","ibd1"
"SILR5512","AMAN031000",0
"SILR5512","AMAN030999",0
"SILR5512","AMAN030998",0
"SILR5512","AMAN030997",0
"SILR5512","AMAN030996",0
"SILR5512","AMAN030995",0
"SILR5512","AMAN030994",0
"SILR5512","AMAN030993",0
"SILR5512","AMAN030992",0
"SILR5512","AMAN030991",0
"SILR5512","AMAN030990",0
"SILR5512","AMAN030989",0
"SILR5512","AMAN030988",0
"SILR5512","AMAN030987",0
"SILR5512","AMAN030986",0
"SILR5512","AMAN030985",0
"SILR5512","AMAN030984",0
"SILR5512","AMAN030983",0
"SILR5512","AMAN030982",0
"SILR5512","AMAN030981",0
"SILR5512","AMAN030980",0
"SILR5512","AMAN030979",0
"SILR5512","AMAN030978",0
"SILR5512","AMAN030977",0
"SILR5512","AMAN030976",0
"SILR5512","AMAN030975",0
"SILR5512","AMAN030974",0
"SILR5512","AMAN030973",0
"SILR5512","AMAN030972",0
"SILR5512","AMAN030971",0
"SILR5512","AMAN030970",0.004
"SILR5512","AMAN030969",0
"SILR5512","AMAN030968",0
"SILR5512","AMAN030967",0
"SILR5512","AMAN030966",0
"SILR5512","AMAN030965",0
"SILR5512","AMAN030964",0
"SILR5512","AMAN030963",0
"SILR5512","AMAN030962",0
"SILR5512","AMAN030961",0
"SILR5512","AMAN030960",0.289
"SILR5512","AMAN030959",0.336
"SILR5512","AMAN030958",0
"SILR5512","AMAN030957",0
"SILR5512","AMAN030956",0
"SILR5512","AMAN030955",0
"SILR5512","AMAN030954",0
"SILR5512","AMAN030953",0
"SILR5512","AMAN030952",0
"SILR5512","AMAN030951",0
"SILR5512","AMAN030950",0
"SILR5512","AMAN030949",0
"SILR5512","AMAN030948",0
"SILR5512","AMAN030947",0
"SILR5512","AMAN030946",0
"SILR5512","AMAN030945",0
"SILR5512","AMAN030944",0
"SILR5512","AMAN030943",0
"SILR5512","AMAN030942",0
"SILR5512","AMAN030941",0
"SILR5512","AMAN030940",0
"SILR5512","AMAN030939",0
"SILR5512","AMAN030938",0
"SILR5512","AMAN030937",0
"SILR5512","AMAN030936",0
"SILR5512","AMAN030935",0.004
"SILR5512","AMAN030934",0
"SILR5512","AMAN030933",0
"SILR5512","AMAN030932",0
"SILR5512","AMAN030931",0
"SILR5512","AMAN030930",0
"SILR5512","AMAN030929",0
"SILR5512","AFWO3444",0
"SILR5512","AFWO3443",0
"SILR5512","AFWO3442",0
"SILR5512","AFWO3441",0
"SILR5512","AFWO3440",0
"SILR5512","AFWO3439",0
"SILR5512","AFWO3438",0
"SILR5512","AFWO3437",0
"SILR5512","AFWO3436",0
"SILR5512","AFWO3435",0
"SILR5512","AFWO3434",0
"SILR5512","AFWO3433",0
"SILR5512","AFWO3432",0
"SILR5512","AFWO3431",0
"SILR5512","AFWO3430",0
"SILR5512","AFWO3429",0
"SILR5512","AFWO3428",0
"SILR5512","AFWO3427",0
"SILR5512","AFWO3426",0
"SILR5512","AFWO3425",0
"SILR5512","AFWO3424",0
"SILR5512","AFWO3423",0
"SILR5512","AFWO3422",0
"SILR5511","SILR5510",0.194
"SILR5511","SILR5509",0
"SILR5511","SILR5508",0.478
"SILR5511","SILR5507",0.763
"SILR5511","SILR5506",0
"SILR5511","SILR5505",0.289
"SILR5511","SILR5504",0.478
"SILR5511","SILR5503",0.099
"SILR5511","SILR5502",0.194
"SILR5511","SILR5501",0.052
"SILR5511","SILR5500",0.052
"SILR5511","SEBI1592",0.384
"SILR5511","SEBI1591",0.194
"SILR5511","SEBI1590",0.099
"SILR5511","SEBI1589",0.289
"SILR5511","SEBI1588",0
"SILR5511","SEBI1587",0.099
"SILR5511","SEBI1586",0.099
"SILR5511","SEBI1585",0.431
"SILR5511","SEBI1584",0.336
"SILR5511","SEBI1583",0.241
"SILR5511","SEBI1582",0.289
"SILR5511","SEBI1581",0.052
"SILR5511","SEBI1580",0.289
"SILR5511","SEBI1579",0.194
"SILR5511","SEBI1578",0.194
"SILR5511","SEBI1577",0.194
"SILR5511","SEBI1576",0
"SILR5511","SEBI1575",0.147
"SILR5511","SEBI1574",0.147
"SILR5511","SEBI1573",0
"SILR5511","SEBI1572",0.052
"SILR5511","SEBI1571",0
"SILR5511","SEBI1570",0
"SILR5511","SEBI1569",0
"SILR5511","SEBI1568",0.194
"SILR5511","SEBI1567",0
"SILR5511","SEBI1566",0.099
"SILR5511","SEBI1565",0.336
"SILR5511","SEBI1564",0.099
"SILR5511","SEBI1563",0
"SILR5511","SEBI1562",0
"SILR5511","SEBI1561",0
"SILR5511","SEBI1560",0.147
"SILR5511","SEBI1559",0.431
"SILR5511","SEBI1558",0.099
"SILR5511","SEBI1557",0.194
"SILR5511","SEBI1556",0.241
"SILR5511","SEBI1555",0.052
"SILR5511","SEBI1554",0.004
"SILR5511","SEBI1553",0.336
"SILR5511","SEBI1552",0.384
"SILR5511","SEBI1551",0.241
"SILR5511","SEBI1550",0.336
"SILR5511","SEBI1549",0.194
"SILR5511","SEBI1548",0.147
"SILR5511","SEBI1547",0.241
"SILR5511","SEBI1546",0.336
"SILR5511","SEBI1545",0.289
"SILR5511","SEBI1544",0.194
"SILR5511","SEBI1543",0.289
"SILR5511","SEBI1542",0.147
"SILR5511","SEBI1541",0.052
"SILR5511","SEBI1540",0.147
"SILR5511","SEBI1539",0.384
"SILR5511","SEBI1538",0.384
"SILR5511","SEBI1537",0.194
"SILR5511","SEBI1536",0.147
"SILR5511","SEBI1535",0.194
"SILR5511","SEBI1534",0.052
"SILR5511","SEBI1533",0.194
"SILR5511","SEBI1532",0.241
"SILR5511","SEBI1531",0.289
"SILR5511","SEBI1530",0
"SILR5511","SEBI1529",0.336
"SILR5511","SEBI1528",0
"SILR5511","SEBI1527",0.478
"SILR5511","SEBI1526",0.147
"SILR5511","SEBI1525",0.147
"SILR5511","SEBI1524",0.099
"SILR5511","SEBI1523",0.194
"SILR5511","SEBI1522",0
"SILR5511","SEBI1521",0.052
"SILR5511","SEBI1520",0.194
"SILR5511","SEBI1519",0
"SILR5511","SEBI1518",0.147
"SILR5511","SEBI1517",0
"SILR5511","SEBI1516",0.004
"SILR5511","SEBI1515",0.431
"SILR5511","SEBI1514",0.289
"SILR5511","SEBI1513",0.194
"SILR5511","SEBI1512",0.147
"SILR5511","SEBI1511",0.194
"SILR5511","SEBI1510",0.289
"SILR5511","SEBI1509",0.336
"SILR5511","SEBI1508",0.526
"SILR5511","SEBI1507",0
"SILR5511","SEBI1506",0.099
"SILR5511","SEBI1505",0
"SILR5511","SEBI1504",0.384
"SILR5511","SEBI1503",0.194
"SILR5511","SEBI1502",0.194
"SILR5511","SEBI1501",0.289
"SILR5511","GAAB2312",0
"SILR5511","GAAB2311",0
"SILR5511","GAAB2310",0
"SILR5511","GAAB2309",0.336
"SILR5511","GAAB2308",0
"SILR5511","GAAB2307",0.241
"SILR5511","GAAB2306",0.099
"SILR5511","GAAB2305",0
"SILR5511","GAAB2304",0.241
"SILR5511","GAAB2303",0
"SILR5511","GAAB2302",0
"SILR5511","GAAB2301",0
"SILR5511","DILE6100",0
"SILR5511","DILE6099",0.573
"SILR5511","DILE6098",0.431
"SILR5511","DILE6097",0
"SILR5511","DILE6096",0
"SILR5511","DILE6095",0.194
"SILR5511","DILE6094",0
"SILR5511","DILE6093",0.289
"SILR5511","DILE6092",0.241
"SILR5511","DILE6091",0.478
"SILR5511","DILE6090",0
"SILR5511","DILE6089",0
"SILR5511","DILE6088",0
"SILR5511","DILE6087",0.336
"SILR5511","DILE6086",0.289
"SILR5511","DILE6085",0
"SILR5511","DILE6084",0.194
"SILR5511","DILE6083",0.241
"SILR5511","DILE6082",0.052
"SILR5511","DILE6081",0.052
"SILR5511","DILE6080",0
"SILR5511","DILE6079",0
"SILR5511","DILE6078",0
"SILR5511","DILE6076",0.194
"SILR5511","DILE6074",0.431
"SILR5511","DILE6073",0
"SILR5511","DILE6072",0.526
"SILR5511","DILE6071",0.526
"SILR5511","AMWO031587",0.289
"SILR5511","AMWO031586",0.194
"SILR5511","AMWO031585",0.336
"SILR5511","AMWO031584",0
"SILR5511","AMWO031583",0.052
"SILR5511","AMWO031582",0
"SILR5511","AMJI031344",0.289
"SILR5511","AMJI031343",0.289
"SILR5511","AMJI031342",0.384
"SILR5511","AMJI031341",0.384
"SILR5511","AMJI031340",0
"SILR5511","AMJI031339",0.384
"SILR5511","AMJI031338",0.052
"SILR5511","AMJI031337",0.478
"SILR5511","AMJI031336",0
"SILR5511","AMJI031335",0.099
"SILR5511","AMJI031334",0.004
"SILR5511","AMHA4857",0.289
"SILR5511","AMHA4856",0.289
"SILR5511","AMHA4855",0.289
"SILR5511","AMHA4854",0.052
"SILR5511","AMHA4853",0.336
"SILR5511","AMHA485",0
"SILR5511","AMHA1708",0.573
"SILR5511","AMHA1707",0.526
"SILR5511","AMHA1706",0.431
"SILR5511","AMHA1705",0
"SILR5511","AMHA1704",0
"SILR5511","AMHA1703",0.336
"SILR5511","AMHA1702",0.716
"SILR5511","AMHA1701",0
"SILR5511","AMAN031020",0.478
"SILR5511","AMAN031019",0.431
"SILR5511","AMAN031018",0.241
"SILR5511","AMAN031017",0.194
"SILR5511","AMAN031016",0.668
"SILR5511","AMAN031015",0.668
"SILR5511","AMAN031014",0.668
"SILR5511","AMAN031013",0.668
"SILR5511","AMAN031012",0.716
"SILR5511","AMAN031011",0.668
"SILR5511","AMAN031010",0.668
"SILR5511","AMAN031009",0.668
"SILR5511","AMAN031008",0.668
"SILR5511","AMAN031007",0.668
"SILR5511","AMAN031006",0
"SILR5511","AMAN031005",0.668
"SILR5511","AMAN031004",0.668
"SILR5511","AMAN031003",0.194
"SILR5511","AMAN031002",0.336
"SILR5511","AMAN031001",0.194
"SILR5511","AMAN031000",0.384
"SILR5511","AMAN030999",0.384
"SILR5511","AMAN030998",0
"SILR5511","AMAN030997",0.384
"SILR5511","AMAN030996",0.384
"SILR5511","AMAN030995",0.431
"SILR5511","AMAN030994",0.384
"SILR5511","AMAN030993",0.573
"SILR5511","AMAN030992",0.573
"SILR5511","AMAN030991",0.573
"SILR5511","AMAN030990",0.573
"SILR5511","AMAN030989",0.573
"SILR5511","AMAN030988",0.573
"SILR5511","AMAN030987",0.573
"SILR5511","AMAN030986",0.573
"SILR5511","AMAN030985",0.526
"SILR5511","AMAN030984",0.573
"SILR5511","AMAN030983",0.147
"SILR5511","AMAN030982",0
"SILR5511","AMAN030981",0
"SILR5511","AMAN030980",0.147
"SILR5511","AMAN030979",0.052
"SILR5511","AMAN030978",0.384
"SILR5511","AMAN030977",0.431
"SILR5511","AMAN030976",0.099
"SILR5511","AMAN030975",0.099
"SILR5511","AMAN030974",0.004
"SILR5511","AMAN030973",0.099
"SILR5511","AMAN030972",0
"SILR5511","AMAN030971",0.099
"SILR5511","AMAN030970",0.099
"SILR5511","AMAN030969",0.573
"SILR5511","AMAN030968",0.573
"SILR5511","AMAN030967",0.668
"SILR5511","AMAN030966",0.004
"SILR5511","AMAN030965",0
"SILR5511","AMAN030964",0.478
"SILR5511","AMAN030963",0
"SILR5511","AMAN030962",0
"SILR5511","AMAN030961",0
"SILR5511","AMAN030960",0
"SILR5511","AMAN030959",0
"SILR5511","AMAN030958",0.099
"SILR5511","AMAN030957",0.099
"SILR5511","AMAN030956",0.241
"SILR5511","AMAN030955",0
"SILR5511","AMAN030954",0
"SILR5511","AMAN030953",0.147
"SILR5511","AMAN030952",0.478
"SILR5511","AMAN030951",0.478
"SILR5511","AMAN030950",0.526
"SILR5511","AMAN030949",0.478
"SILR5511","AMAN030948",0.478
"SILR5511","AMAN030947",0.336
"SILR5511","AMAN030946",0.384
"SILR5511","AMAN030945",0
"SILR5511","AMAN030944",0.384
"SILR5511","AMAN030943",0.147
"SILR5511","AMAN030942",0
"SILR5511","AMAN030941",0
"SILR5511","AMAN030940",0
"SILR5511","AMAN030939",0.052
"SILR5511","AMAN030938",0
"SILR5511","AMAN030937",0
"SILR5511","AMAN030936",0.147
"SILR5511","AMAN030935",0
"SILR5511","AMAN030934",0.004
"SILR5511","AMAN030933",0.573
"SILR5511","AMAN030932",0
"SILR5511","AMAN030931",0
"SILR5511","AMAN030930",0
"SILR5511","AMAN030929",0.241
"SILR5511","AFWO3444",0.526
"SILR5511","AFWO3443",0.573
"SILR5511","AFWO3442",0.573
"SILR5511","AFWO3441",0.573
"SILR5511","AFWO3440",0.621
"SILR5511","AFWO3439",0.573
"SILR5511","AFWO3438",0.526
"SILR5511","AFWO3437",0
"SILR5511","AFWO3436",0.668
"SILR5511","AFWO3435",0.147
"SILR5511","AFWO3434",0.716
"SILR5511","AFWO3433",0.573
"SILR5511","AFWO3432",0.241
"SILR5511","AFWO3431",0.384
"SILR5511","AFWO3430",0.526
"SILR5511","AFWO3429",0.384
"SILR5511","AFWO3428",0.431
"SILR5511","AFWO3427",0.384
"SILR5511","AFWO3426",0.668
"SILR5511","AFWO3425",0.194
"SILR5511","AFWO3424",0.147
"SILR5511","AFWO3423",0.384
"SILR5511","AFWO3422",0.147
"SILR5510","SILR5509",0
"SILR5510","SILR5508",0
"SILR5510","SILR5507",0.336
"SILR5510","SILR5506",0.099
"SILR5510","SILR5505",0.905
"SILR5510","SILR5504",0.526
"SILR5510","SILR5503",0.526
"SILR5510","SILR5502",0.621
"SILR5510","SILR5501",0.573
"SILR5510","SILR5500",0.573
"SILR5510","SEBI1592",0.431
"SILR5510","SEBI1591",0.241
"SILR5510","SEBI1590",0.716
"SILR5510","SEBI1589",0.621
"SILR5510","SEBI1588",0
"SILR5510","SEBI1587",0.716
"SILR5510","SEBI1586",0.431
"SILR5510","SEBI1585",0.289
"SILR5510","SEBI1584",0.384
"SILR5510","SEBI1583",0.573
"SILR5510","SEBI1582",0.621
"SILR5510","SEBI1581",0.763
"SILR5510","SEBI1580",0.241
"SILR5510","SEBI1579",0.431
"SILR5510","SEBI1578",0.241
"SILR5510","SEBI1577",0.716
"SILR5510","SEBI1576",0
"SILR5510","SEBI1575",0.763
"SILR5510","SEBI1574",0.668
"SILR5510","SEBI1573",0.004
"SILR5510","SEBI1572",0.763
"SILR5510","SEBI1571",0.241
"SILR5510","SEBI1570",0
"SILR5510","SEBI1569",0.336
"SILR5510","SEBI1568",0.621
"SILR5510","SEBI1567",0
"SILR5510","SEBI1566",0.431
"SILR5510","SEBI1565",0.573
"SILR5510","SEBI1564",0.905
"SILR5510","SEBI1563",0
"SILR5510","SEBI1562",0
"SILR5510","SEBI1561",0.384
"SILR5510","SEBI1560",0.668
"SILR5510","SEBI1559",0.478
"SILR5510","SEBI1558",0.147
"SILR5510","SEBI1557",0.621
"SILR5510","SEBI1556",0.099
"SILR5510","SEBI1555",0.573
"SILR5510","SEBI1554",0.147
"SILR5510","SEBI1553",0.573
"SILR5510","SEBI1552",0.621
"SILR5510","SEBI1551",0.668
"SILR5510","SEBI1550",0.478
"SILR5510","SEBI1549",0.716
"SILR5510","SEBI1548",0.763
"SILR5510","SEBI1547",0.289
"SILR5510","SEBI1546",0.573
"SILR5510","SEBI1545",0.716
"SILR5510","SEBI1544",0.621
"SILR5510","SEBI1543",0.526
"SILR5510","SEBI1542",0.478
"SILR5510","SEBI1541",0.668
"SILR5510","SEBI1540",0.384
"SILR5510","SEBI1539",0.336
"SILR5510","SEBI1538",0.716
"SILR5510","SEBI1537",0.526
"SILR5510","SEBI1536",0.099
"SILR5510","SEBI1535",0.716
"SILR5510","SEBI1534",0.384
"SILR5510","SEBI1533",0.621
"SILR5510","SEBI1532",0.668
"SILR5510","SEBI1531",0.621
"SILR5510","SEBI1530",0.289
"SILR5510","SEBI1529",0.573
"SILR5510","SEBI1528",0
"SILR5510","SEBI1527",0.431
"SILR5510","SEBI1526",0.478
"SILR5510","SEBI1525",0.478
"SILR5510","SEBI1524",0.621
"SILR5510","SEBI1523",0.336
"SILR5510","SEBI1522",0
"SILR5510","SEBI1521",0.668
"SILR5510","SEBI1520",0.621
"SILR5510","SEBI1519",0
"SILR5510","SEBI1518",0.573
"SILR5510","SEBI1517",0
"SILR5510","SEBI1516",0.621
"SILR5510","SEBI1515",0.478
"SILR5510","SEBI1514",0.431
"SILR5510","SEBI1513",0.431
"SILR5510","SEBI1512",0.953
"SILR5510","SEBI1511",0.241
"SILR5510","SEBI1510",0.621
"SILR5510","SEBI1509",0.573
"SILR5510","SEBI1508",0.384
"SILR5510","SEBI1507",0.384
"SILR5510","SEBI1506",0.241
"SILR5510","SEBI1505",0
"SILR5510","SEBI1504",0.431
"SILR5510","SEBI1503",0.526
"SILR5510","SEBI1502",0.621
"SILR5510","SEBI1501",0.621
"SILR5510","GAAB2312",0.004
"SILR5510","GAAB2311",0
"SILR5510","GAAB2310",0
"SILR5510","GAAB2309",0.194
"SILR5510","GAAB2308",0.004
"SILR5510","GAAB2307",0.099
"SILR5510","GAAB2306",0
"SILR5510","GAAB2305",0.194
"SILR5510","GAAB2304",0
"SILR5510","GAAB2303",0
"SILR5510","GAAB2302",0
"SILR5510","GAAB2301",0.147
"SILR5510","DILE6100",0
"SILR5510","DILE6099",0.241
"SILR5510","DILE6098",0.289
"SILR5510","DILE6097",0.384
"SILR5510","DILE6096",0
"SILR5510","DILE6095",0.716
"SILR5510","DILE6094",0.478
"SILR5510","DILE6093",0.147
"SILR5510","DILE6092",0.289
"SILR5510","DILE6091",0.621
"SILR5510","DILE6090",0
"SILR5510","DILE6089",0
"SILR5510","DILE6088",0
"SILR5510","DILE6087",0.763
"SILR5510","DILE6086",0.431
"SILR5510","DILE6085",0.004
"SILR5510","DILE6084",1
"SILR5510","DILE6083",0.953
"SILR5510","DILE6082",0.668
"SILR5510","DILE6081",0.668
"SILR5510","DILE6080",0
"SILR5510","DILE6079",0
"SILR5510","DILE6078",0.573
"SILR5510","DILE6076",0.81
"SILR5510","DILE6074",0.099
"SILR5510","DILE6073",0
"SILR5510","DILE6072",0.573
"SILR5510","DILE6071",0.573
"SILR5510","AMWO031587",0.147
"SILR5510","AMWO031586",0.241
"SILR5510","AMWO031585",0.194
"SILR5510","AMWO031584",0
"SILR5510","AMWO031583",0
"SILR5510","AMWO031582",0
"SILR5510","AMJI031344",0.147
"SILR5510","AMJI031343",0.147
"SILR5510","AMJI031342",0.336
"SILR5510","AMJI031341",0.241
"SILR5510","AMJI031340",0.241
"SILR5510","AMJI031339",0.147
"SILR5510","AMJI031338",0.194
"SILR5510","AMJI031337",0.431
"SILR5510","AMJI031336",0.004
"SILR5510","AMJI031335",0.526
"SILR5510","AMJI031334",0.147
"SILR5510","AMHA4857",0.147
"SILR5510","AMHA4856",0
"SILR5510","AMHA4855",0
"SILR5510","AMHA4854",0.384
"SILR5510","AMHA4853",0.289
"SILR5510","AMHA485",0.194
"SILR5510","AMHA1708",0.147
"SILR5510","AMHA1707",0.099
"SILR5510","AMHA1706",0.194
"SILR5510","AMHA1705",0
"SILR5510","AMHA1704",0
"SILR5510","AMHA1703",0.004
"SILR5510","AMHA1702",0.289
"SILR5510","AMHA1701",0
"SILR5510","AMAN031020",0.241
"SILR5510","AMAN031019",0.194
"SILR5510","AMAN031018",0
"SILR5510","AMAN031017",0
"SILR5510","AMAN031016",0.336
"SILR5510","AMAN031015",0.336
"SILR5510","AMAN031014",0.336
"SILR5510","AMAN031013",0.336
"SILR5510","AMAN031012",0.289
"SILR5510","AMAN031011",0.336
"SILR5510","AMAN031010",0.336
"SILR5510","AMAN031009",0.336
"SILR5510","AMAN031008",0.336
"SILR5510","AMAN031007",0.336
"SILR5510","AMAN031006",0
"SILR5510","AMAN031005",0.336
"SILR5510","AMAN031004",0.336
"SILR5510","AMAN031003",0.147
"SILR5510","AMAN031002",0.194
"SILR5510","AMAN031001",0.147
"SILR5510","AMAN031000",0.147
"SILR5510","AMAN030999",0.147
"SILR5510","AMAN030998",0
"SILR5510","AMAN030997",0.147
"SILR5510","AMAN030996",0.147
"SILR5510","AMAN030995",0.099
"SILR5510","AMAN030994",0.147
"SILR5510","AMAN030993",0.147
"SILR5510","AMAN030992",0.147
"SILR5510","AMAN030991",0.147
"SILR5510","AMAN030990",0.147
"SILR5510","AMAN030989",0.147
"SILR5510","AMAN030988",0.147
"SILR5510","AMAN030987",0.147
"SILR5510","AMAN030986",0.147
"SILR5510","AMAN030985",0.099
"SILR5510","AMAN030984",0.147
"SILR5510","AMAN030983",0.004
"SILR5510","AMAN030982",0
"SILR5510","AMAN030981",0
"SILR5510","AMAN030980",0.099
"SILR5510","AMAN030979",0
"SILR5510","AMAN030978",0.052
"SILR5510","AMAN030977",0.194
"SILR5510","AMAN030976",0
"SILR5510","AMAN030975",0.052
"SILR5510","AMAN030974",0
"SILR5510","AMAN030973",0.052
"SILR5510","AMAN030972",0
"SILR5510","AMAN030971",0
"SILR5510","AMAN030970",0
"SILR5510","AMAN030969",0.241
"SILR5510","AMAN030968",0
"SILR5510","AMAN030967",0.052
"SILR5510","AMAN030966",0
"SILR5510","AMAN030965",0
"SILR5510","AMAN030964",0
"SILR5510","AMAN030963",0
"SILR5510","AMAN030962",0
"SILR5510","AMAN030961",0.099
"SILR5510","AMAN030960",0
"SILR5510","AMAN030959",0
"SILR5510","AMAN030958",0.336
"SILR5510","AMAN030957",0.336
"SILR5510","AMAN030956",0.289
"SILR5510","AMAN030955",0
"SILR5510","AMAN030954",0
"SILR5510","AMAN030953",0.004
"SILR5510","AMAN030952",0.241
"SILR5510","AMAN030951",0.241
"SILR5510","AMAN030950",0.289
"SILR5510","AMAN030949",0.241
"SILR5510","AMAN030948",0.241
"SILR5510","AMAN030947",0.573
"SILR5510","AMAN030946",0.621
"SILR5510","AMAN030945",0.052
"SILR5510","AMAN030944",0.621
"SILR5510","AMAN030943",0.384
"SILR5510","AMAN030942",0
"SILR5510","AMAN030941",0
"SILR5510","AMAN030940",0
"SILR5510","AMAN030939",0.004
"SILR5510","AMAN030938",0
"SILR5510","AMAN030937",0.526
"SILR5510","AMAN030936",0.858
"SILR5510","AMAN030935",0
"SILR5510","AMAN030934",0.052
"SILR5510","AMAN030933",0.336
"SILR5510","AMAN030932",0.289
"SILR5510","AMAN030931",0
"SILR5510","AMAN030930",0
"SILR5510","AMAN030929",0.194
"SILR5510","AFWO3444",0.194
"SILR5510","AFWO3443",0.336
"SILR5510","AFWO3442",0.336
"SILR5510","AFWO3441",0.336
"SILR5510","AFWO3440",0.289
"SILR5510","AFWO3439",0.336
"SILR5510","AFWO3438",0.194
"SILR5510","AFWO3437",0
"SILR5510","AFWO3436",0.336
"SILR5510","AFWO3435",0.384
"SILR5510","AFWO3434",0.289
"SILR5510","AFWO3433",0.336
"SILR5510","AFWO3432",0.289
"SILR5510","AFWO3431",0.431
"SILR5510","AFWO3430",0.384
"SILR5510","AFWO3429",0.336
"SILR5510","AFWO3428",0.289
"SILR5510","AFWO3427",0.336
"SILR5510","AFWO3426",0.336
"SILR5510","AFWO3425",0.241
"SILR5510","AFWO3424",0.289
"SILR5510","AFWO3423",0.431
"SILR5510","AFWO3422",0.194
"SILR5509","SILR5508",0
"SILR5509","SILR5507",0
"SILR5509","SILR5506",0
"SILR5509","SILR5505",0
"SILR5509","SILR5504",0
"SILR5509","SILR5503",0
"SILR5509","SILR5502",0
"SILR5509","SILR5501",0
"SILR5509","SILR5500",0
"SILR5509","SEBI1592",0
"SILR5509","SEBI1591",0
"SILR5509","SEBI1590",0
"SILR5509","SEBI1589",0
"SILR5509","SEBI1588",0
"SILR5509","SEBI1587",0
"SILR5509","SEBI1586",0
"SILR5509","SEBI1585",0
"SILR5509","SEBI1584",0
"SILR5509","SEBI1583",0
"SILR5509","SEBI1582",0
"SILR5509","SEBI1581",0
"SILR5509","SEBI1580",0
"SILR5509","SEBI1579",0
"SILR5509","SEBI1578",0
"SILR5509","SEBI1577",0
"SILR5509","SEBI1576",0
"SILR5509","SEBI1575",0
"SILR5509","SEBI1574",0
"SILR5509","SEBI1573",0
"SILR5509","SEBI1572",0
"SILR5509","SEBI1571",0
"SILR5509","SEBI1570",0
"SILR5509","SEBI1569",0
"SILR5509","SEBI1568",0
"SILR5509","SEBI1567",0
"SILR5509","SEBI1566",0
"SILR5509","SEBI1565",0
"SILR5509","SEBI1564",0
"SILR5509","SEBI1563",0
"SILR5509","SEBI1562",0
"SILR5509","SEBI1561",0
"SILR5509","SEBI1560",0
"SILR5509","SEBI1559",0
"SILR5509","SEBI1558",0
"SILR5509","SEBI1557",0
"SILR5509","SEBI1556",0
"SILR5509","SEBI1555",0
"SILR5509","SEBI1554",0
"SILR5509","SEBI1553",0
"SILR5509","SEBI1552",0
"SILR5509","SEBI1551",0
"SILR5509","SEBI1550",0
"SILR5509","SEBI1549",0
"SILR5509","SEBI1548",0
"SILR5509","SEBI1547",0
"SILR5509","SEBI1546",0
"SILR5509","SEBI1545",0
"SILR5509","SEBI1544",0
"SILR5509","SEBI1543",0
"SILR5509","SEBI1542",0
"SILR5509","SEBI1541",0
"SILR5509","SEBI1540",0
"SILR5509","SEBI1539",0
"SILR5509","SEBI1538",0
"SILR5509","SEBI1537",0
"SILR5509","SEBI1536",0
"SILR5509","SEBI1535",0
"SILR5509","SEBI1534",0
"SILR5509","SEBI1533",0
"SILR5509","SEBI1532",0
"SILR5509","SEBI1531",0
"SILR5509","SEBI1530",0
"SILR5509","SEBI1529",0
"SILR5509","SEBI1528",0
"SILR5509","SEBI1527",0
"SILR5509","SEBI1526",0
"SILR5509","SEBI1525",0
"SILR5509","SEBI1524",0
"SILR5509","SEBI1523",0
"SILR5509","SEBI1522",0
"SILR5509","SEBI1521",0
"SILR5509","SEBI1520",0
"SILR5509","SEBI1519",0.716
"SILR5509","SEBI1518",0
"SILR5509","SEBI1517",0.716
"SILR5509","SEBI1516",0
"SILR5509","SEBI1515",0
"SILR5509","SEBI1514",0
"SILR5509","SEBI1513",0
"SILR5509","SEBI1512",0
"SILR5509","SEBI1511",0
"SILR5509","SEBI1510",0
"SILR5509","SEBI1509",0
"SILR5509","SEBI1508",0
"SILR5509","SEBI1507",0
"SILR5509","SEBI1506",0
"SILR5509","SEBI1505",0.716
"SILR5509","SEBI1504",0
"SILR5509","SEBI1503",0
"SILR5509","SEBI1502",0
"SILR5509","SEBI1501",0
"SILR5509","GAAB2312",0
"SILR5509","GAAB2311",0
"SILR5509","GAAB2310",0
"SILR5509","GAAB2309",0
"SILR5509","GAAB2308",0
"SILR5509","GAAB2307",0
"SILR5509","GAAB2306",0
"SILR5509","GAAB2305",0
"SILR5509","GAAB2304",0
"SILR5509","GAAB2303",0
"SILR5509","GAAB2302",0
"SILR5509","GAAB2301",0
"SILR5509","DILE6100",0
"SILR5509","DILE6099",0
"SILR5509","DILE6098",0
"SILR5509","DILE6097",0
"SILR5509","DILE6096",0.716
"SILR5509","DILE6095",0
"SILR5509","DILE6094",0
"SILR5509","DILE6093",0
"SILR5509","DILE6092",0
"SILR5509","DILE6091",0
"SILR5509","DILE6090",0
"SILR5509","DILE6089",0
"SILR5509","DILE6088",0.147
"SILR5509","DILE6087",0
"SILR5509","DILE6086",0
"SILR5509","DILE6085",0
"SILR5509","DILE6084",0
"SILR5509","DILE6083",0
"SILR5509","DILE6082",0
"SILR5509","DILE6081",0
"SILR5509","DILE6080",0
"SILR5509","DILE6079",0
"SILR5509","DILE6078",0
"SILR5509","DILE6076",0
"SILR5509","DILE6074",0
"SILR5509","DILE6073",0
"SILR5509","DILE6072",0
"SILR5509","DILE6071",0
"SILR5509","AMWO031587",0
"SILR5509","AMWO031586",0
"SILR5509","AMWO031585",0
"SILR5509","AMWO031584",0
"SILR5509","AMWO031583",0
"SILR5509","AMWO031582",0
"SILR5509","AMJI031344",0
"SILR5509","AMJI031343",0
"SILR5509","AMJI031342",0
"SILR5509","AMJI031341",0
"SILR5509","AMJI031340",0
"SILR5509","AMJI031339",0
